data,catalyst,catalyst content,promote,promote content,preparation method, calcTemperature,calc Time,red Temperature,red Time,red H2,support1,support1_content,support2,support2_content,react Temperature,reac CH4,reac CO2,reac1,reac1_content,GHSV ,Time on stream,CH4 Conversion
4446,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,660,66.3201
4447,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,690,68.2716
4448,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,720,67.3775
4449,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,750,66.6331
4450,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,780,67.5362
4451,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,840,67.2457
4452,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,900,67.2544
4453,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,15,54.9907
4454,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,30,53.046
4455,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,60,44.9629
4456,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,90,38.6771
4457,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,120,34.6378
4458,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,180,33.149
4459,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,210,26.2641
4460,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,240,24.9207
4461,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,270,24.7756
4462,Co,15,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,300,21.9343
4463,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,15,46.7534
4464,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,30,40.9149
4465,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,60,37.6244
4466,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,90,34.0342
4467,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,120,35.8359
4468,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,180,30.0041
4469,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,210,27.9116
4470,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,240,29.1142
4471,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,270,26.8722
4472,Co,20,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,300,26.1278
4473,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,15,51.0967
4474,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,30,50.6496
4475,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,60,43.9145
4476,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,90,36.8798
4477,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,120,34.9373
4478,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,180,29.7043
4479,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,210,28.2114
4480,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,240,25.8193
4481,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,270,24.7754
4482,Co,30,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,300,23.8813
4483,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,10,30,72.6667
4484,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,6.666666667,30,69.8333
4485,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,30,66.25
4486,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,30,54.75
4487,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,33.33333333,66.66666667,NULL,0,5,30,73.15
4488,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,5,30,69.38
4489,Co,10,0,0,Co-precipitation,500,6,700,6,100,Nanocrystalline MgO,1,0,0,700,66.66666667,33.33333333,NULL,0,5,30,64.23
4490,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,500,50,50,NULL,0,3.75,60,10.137
4491,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,550,50,50,NULL,0,3.75,60,27.6712
4492,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,600,50,50,NULL,0,3.75,60,41.3699
4493,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,650,50,50,NULL,0,3.75,60,57.8082
4494,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,3.75,60,74.7945
4495,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,66.66666667,33.33333333,NULL,0,3.75,60,50.81
4496,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,3.75,60,74.48
4497,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,40,60,NULL,0,3.75,60,85.51
4498,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,33.33333333,66.66666667,NULL,0,3.75,60,92.77
4499,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,28.57142857,71.42857143,NULL,0,3.75,60,95.97
4500,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,25,75,NULL,0,3.75,60,97.98
4501,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,7.5,60,72.8942
4502,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,5,60,71.3391
4503,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,3.75,60,67.8402
4504,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,3,60,63.3693
4505,Rh,1,0,0,Wet impregnation,450,1,600,2,90,Al2O3(Gamma),0.4195,MgO,0.5805,700,50,50,NULL,0,2.5,60,59.2873
4506,Co,10,0,0,Wet impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,22.4416
4507,Co,10,0,0,Wet impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,52.7792
4508,Co,10,0,0,Wet impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,84.4
4509,Co,10,Sr-promoter,0.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,18.0779
4510,Co,10,Sr-promoter,0.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,50.2857
4511,Co,10,Sr-promoter,0.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,83.3
4512,Co,10,Sr-promoter,0.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,16.8312
4513,Co,10,Sr-promoter,0.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,49.4545
4514,Co,10,Sr-promoter,0.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,82.4
4515,Co,10,Sr-promoter,0.75,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,16.2078
4516,Co,10,Sr-promoter,0.75,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,48.4156
4517,Co,10,Sr-promoter,0.75,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,81.4
4518,Co,10,Sr-promoter,1,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,17.039
4519,Co,10,Sr-promoter,1,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,46.961
4520,Co,10,Sr-promoter,1,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,80.9
4521,Co,10,Sr-promoter,1.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,18.4935
4522,Co,10,Sr-promoter,1.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,49.2468
4523,Co,10,Sr-promoter,1.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,80.5
4524,Co,10,Sr-promoter,2.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,500,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,16.6234
4525,Co,10,Sr-promoter,2.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,600,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,47.5844
4526,Co,10,Sr-promoter,2.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,30,80.1
4527,Co,10,0,0,Wet impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,82.1
4528,Co,10,Sr-promoter,0.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,81.3
4529,Co,10,Sr-promoter,0.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,81.2
4530,Co,10,Sr-promoter,0.75,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,79.6
4531,Co,10,Sr-promoter,1,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,79
4532,Co,10,Sr-promoter,1.5,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,78.6
4533,Co,10,Sr-promoter,2.25,Co-impregnation,600,3,550,2,100,Al2O3(Gamma),1,0,0,700,47.22222222,47.22222222,reac N2 %vol,5.555555556,16.66666667,360,78.1
4534,Co,9.1,Zr,10.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,60,25
4535,Co,9.1,Zr,10.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,8
4536,Co,9.1,Ru,0.2,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,60,52
4537,Co,9.1,Ru,0.2,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,51
4538,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,60,73
4539,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,70
4540,Co,9.1,Ru,0.6,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,60,58
4541,Co,9.1,Ru,0.6,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,58
4542,Co,9.1,Ru,0.4,Wet impregnation,300,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,65.3425
4543,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,70.274
4544,Co,9.1,Ru,0.4,Wet impregnation,500,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,66.3699
4545,Co,9.1,Ru,0.4,Wet impregnation,600,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,45.2055
4546,Co,9.1,Ru,0.4,Wet impregnation,700,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,37.1918
4547,Co,9.1,Ru,0.4,Wet impregnation,800,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,14.7945
4548,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,700,40,40,reac N2 %vol,20,3,720,70
4549,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,SiO2,1,0,0,800,40,40,reac N2 %vol,20,3,720,90
4550,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,Al2O3(Gamma),1,0,0,700,40,40,reac N2 %vol,20,3,720,81
4551,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,Al2O3(Gamma),1,0,0,800,40,40,reac N2 %vol,20,3,720,92
4552,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,MgO,1,0,0,700,40,40,reac N2 %vol,20,3,720,59
4553,Co,9.1,Ru,0.4,Wet impregnation,400,6,400,2,5,MgO,1,0,0,800,40,40,reac N2 %vol,20,3,720,80
4554,Pd,1,0,0,Incipient to wetness impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,500,25,25,reac He %vol,50,2.5,60,30.6818
4555,Pd,1,0,0,Incipient to wetness impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,550,25,25,reac He %vol,50,2.5,60,48.4848
4556,Pd,1,0,0,Incipient to wetness impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,600,25,25,reac He %vol,50,2.5,60,66.8561
4557,Pd,1,0,0,Incipient to wetness impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,650,25,25,reac He %vol,50,2.5,60,81.0606
4558,Pd,1,0,0,Incipient to wetness impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,700,25,25,reac He %vol,50,2.5,60,89.5833
4559,Pd,1,Y-promoter,5,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,500,25,25,reac He %vol,50,2.5,60,31.6288
4560,Pd,1,Y-promoter,5,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,550,25,25,reac He %vol,50,2.5,60,51.1364
4561,Pd,1,Y-promoter,5,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,600,25,25,reac He %vol,50,2.5,60,68.9394
4562,Pd,1,Y-promoter,5,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,650,25,25,reac He %vol,50,2.5,60,82.197
4563,Pd,1,Y-promoter,5,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,700,25,25,reac He %vol,50,2.5,60,89.5833
4564,K,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,500,25,25,reac He %vol,50,2.5,60,16.0985
4565,K,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,550,25,25,reac He %vol,50,2.5,60,28.7879
4566,K,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,600,25,25,reac He %vol,50,2.5,60,46.4015
4567,K,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,650,25,25,reac He %vol,50,2.5,60,63.6364
4568,K,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,700,25,25,reac He %vol,50,2.5,60,75.7576
4569,Ca-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,500,25,25,reac He %vol,50,2.5,60,28.7879
4570,Ca-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,550,25,25,reac He %vol,50,2.5,60,50.1894
4571,Ca-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,600,25,25,reac He %vol,50,2.5,60,69.1288
4572,Ca-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,650,25,25,reac He %vol,50,2.5,60,82.7652
4573,Ca-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,700,25,25,reac He %vol,50,2.5,60,89.7727
4574,Mn,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,500,25,25,reac He %vol,50,2.5,60,22.9167
4575,Mn,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,550,25,25,reac He %vol,50,2.5,60,39.5833
4576,Mn,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,600,25,25,reac He %vol,50,2.5,60,57.7652
4577,Mn,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,650,25,25,reac He %vol,50,2.5,60,72.9167
4578,Mn,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,700,25,25,reac He %vol,50,2.5,60,81.25
4579,Cu-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,500,25,25,reac He %vol,50,2.5,60,3.59848
4580,Cu-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,550,25,25,reac He %vol,50,2.5,60,5.68182
4581,Cu-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,600,25,25,reac He %vol,50,2.5,60,10.6061
4582,Cu-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,650,25,25,reac He %vol,50,2.5,60,16.6667
4583,Cu-promoter,5,Pd,1,Co-impregnation,500,3,500,2,100,Al2O3(Gamma),1,0,0,700,25,25,reac He %vol,50,2.5,60,23.1061
4584,Pt,0.02,K,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,15,11.6069
4585,Pt,0.02,K,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,135,4.45656
4586,Pt,0.02,Mg,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,15,14.169
4587,Pt,0.02,Mg,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,135,5.14428
4588,Pt,0.1,K,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,15,53.4814
4589,Pt,0.1,K,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,135,9.95704
4590,Pt,0.1,Mg,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,15,64.2935
4591,Pt,0.1,Mg,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,135,9.14345
4592,Pt,0.5,K,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,15,70.6069
4593,Pt,0.5,K,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,135,63.4572
4594,Pt,0.5,Mg,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,15,61.9189
4595,Pt,0.5,Mg,1,Incipient to wetness impregnation,500,3,750,5,100,Al2O3(Gamma),1,0,0,750,50,50,NULL,0,2.649942585,135,57.7686
4596,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,60,7.7
4597,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,V2O5,0.05,500,50,50,NULL,0,3,60,10.3
4598,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.9,V2O5,0.1,500,50,50,NULL,0,3,60,10.3
4599,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,60,13.7
4600,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.9,TiO2,0.1,500,50,50,NULL,0,3,60,11.2
4601,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,5,7.34434
4602,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,15,7.45338
4603,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,25,7.49604
4604,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,35,7.53871
4605,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,45,7.515
4606,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,55,7.46917
4607,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,65,7.55608
4608,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,75,7.53241
4609,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,85,7.64141
4610,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,95,7.57349
4611,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,105,7.77099
4612,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,115,7.85794
4613,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),1,0,0,500,50,50,NULL,0,3,125,7.72361
4614,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,5,14.4904
4615,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,15,14.4667
4616,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,25,14.3545
4617,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,35,14.2422
4618,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,45,13.9531
4619,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,55,13.9736
4620,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,65,13.5959
4621,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,75,13.3289
4622,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,85,13.5043
4623,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,95,13.0159
4624,Rh,1,0,0,Wet impregnation,400,0.5,500,1,100,Al2O3(Gamma),0.95,TiO2,0.05,500,50,50,NULL,0,3,105,13.2356
